match_id,team,number,player
58,HUN,16,MIKLER Roland
58,HUN,17,NAGY Bence
58,HUN,2,SIPOS Adrian
58,HUN,20,ROSTA Miklos
58,HUN,22,SUNAJKO Stefan
58,HUN,23,MATHE Dominik
58,HUN,25,RODRIGUEZ ALVAREZ Pedro
58,HUN,27,BANHIDI Bence
58,HUN,30,SZITA Zoltan
58,HUN,33,ANCSIN Gabor
58,HUN,39,BODO Richard
58,HUN,47,HORNYAK Peter
58,HUN,66,LEKAI Mate
58,HUN,7,BOKA Bendeguz
58,HUN,77,HANUSZ Egon
59,ESP,1,PEREZ de VARGAS MORENO Gonzalo
59,ESP,10,DUJSHEBAEV DOVICHEBAEVA Alex
59,ESP,11,SARMIENTO MELIAN Daniel
59,ESP,12,CORRALES RODAL Rodrigo
59,ESP,14,SOLE SALA Ferran
59,ESP,17,FIGUERAS TREJO Adrian
59,ESP,21,CANELLAS REIXACH Joan
59,ESP,24,MORROS de ARGILA Viran
59,ESP,28,GOMEZ ABELLO Aleix
59,ESP,29,ARINO BENGOECHEA Aitor
59,ESP,30,GUARDIOLA VILLAPLANA Gedeon
59,ESP,5,MAQUEDA PENO Jorge
59,ESP,52,MARCHAN CRIADO Ruben
59,ESP,59,DUJSHEBAEV DOVICHEBAEVA Daniel
59,ESP,6,FERNANDEZ PEREZ Angel
59,ESP,9,ENTRERRIOS RODRIGUEZ Raul
59,GER,1,BITTER Johannes
59,GER,15,KNORR Juri
59,GER,18,FIRNHABER Sebastian
59,GER,20,WEBER Philipp
59,GER,24,GROETZKI Patrick
59,GER,25,HAFNER Kai
59,GER,3,GENSHEIMER Uwe
59,GER,31,SCHILLER Marcel
59,GER,33,WOLF Andreas
59,GER,35,KUHN Julius
59,GER,38,BOHM Fabian
59,GER,4,GOLLA Johannes
59,GER,42,PREUSS Moritz
59,GER,73,KASTENING Timo
59,GER,77,SCHMIDT David
59,GER,95,DRUX Paul
60,POL,1,KORNECKI Mateusz
60,POL,11,MAJDZINSKI Maciej
60,POL,14,OSSOWSKI Arkadiusz
60,POL,15,ADAMSKI Kacper
60,POL,19,CZUWARA Jan
60,POL,20,PILITOWSKI Maciej
60,POL,23,MORYTO Arkadiusz
60,POL,26,DASZEK Michal
60,POL,30,PRZYBYLSKI Rafal
60,POL,36,DAWYDZIK Dawid
60,POL,4,OLEJNICZAK Michal
60,POL,48,GEBALA Tomasz
60,POL,49,CHRAPKOWSKI Piotr
60,POL,7,WALCZAK Patryk
60,POL,9,SICKO Szymon
60,POL,94,MORAWSKI Adam
60,URU,1,NAVARRETE GAMBINO Luis Felipe
60,URU,10,SPANGENBERG TORRE Gabriel
60,URU,11,FALABRINO MEDINA Diego
60,URU,13,CANCIO CASAS Maximo Esteban
60,URU,15,MENDEZ SUAREZ Bruno Valentin
60,URU,16,GONZALEZ ALLOZA Felipe Alfonso
60,URU,17,MORANDEIRA Diego
60,URU,19,BOTEJARA MERINGOLO Rodrigo Javier
60,URU,2,CHAPARRO ALMADA Gabriel
60,URU,20,RUBBO RODRIGUEZ Federico
60,URU,24,VELAZCO FERNANDEZ Alejandro Martin
60,URU,26,ECHEVERRY RAIJ Matias
60,URU,36,ROSTAGNO RIOS Christian David
60,URU,4,LISTON GALBARINI Facundo Manuel
60,URU,40,de AGRELA MILGRON Maximiliano
60,URU,74,MILLAN FLORES Guillermo
61,BLR,17,KRYVENKA Uladzislau
61,BLR,20,KISHOU Aliaksei
61,BLR,23,YURYNOK Andrei
61,BLR,3,KULESH Uladzislau
61,BLR,33,MAROZ Ivan
61,BLR,42,USHAL Aliaksei
61,BLR,43,SELVIASIUK Artsiom
61,BLR,47,PADSHYVALAU Aliaksandr
61,BLR,50,KARALEK Artsem
61,BLR,55,VAILUPAU Mikita
61,BLR,62,SAMOILA Kiryl
61,BLR,7,KULAK Artsiom
61,BLR,74,BOKHAN Viachaslau
61,BLR,9,ASTRASHAPKIN Aleh
61,BLR,95,GAYDUCHENKO Vadim
61,BLR,98,ALIOKHIN Mikalai
61,EGY,15,HESHAM Ahmed
61,EGY,24,ELMASRY Ibrahim
61,EGY,25,NAWAR Wisam
61,EGY,31,ELWAKIL Omar
61,EGY,39,ELDERAA Yehia
61,EGY,42,KADDAH Hassan
61,EGY,45,ELDERAA Seif
61,EGY,5,OMAR Yahia
61,EGY,53,YOUSRI Akram
61,EGY,66,ELAHMAR Ahmed
61,EGY,88,HENDAWY Karim
61,EGY,89,MAMDOUH Mohamed
61,EGY,9,HASSAN Eslam
61,EGY,90,ZEIN Ali
61,EGY,91,SANAD Mohammad
61,EGY,96,ELTAYAR Mohamed
62,SLO,11,DOLENEC Jure
62,SLO,13,CINGESAR Darko
62,SLO,17,CEHTE Nejc
62,SLO,2,SKUBE Stas
62,SLO,21,GAJIC Dragan
62,SLO,22,GABER Matej
62,SLO,23,ZARABEC Miha
62,SLO,26,FERLIN Klemen
62,SLO,3,BLAGOTINSEK Blaz
62,SLO,34,OVNICEK Rok
62,SLO,44,BOMBAC Dean
62,SLO,5,HENIGMAN Nik
62,SLO,51,MACKOVSEK Borut
62,SLO,8,JANC Blaz
62,SLO,90,LESJAK Urban
62,SLO,95,SUHOLEZNIK Matic
62,SWE,11,PETTERSSON Daniel
62,SWE,12,PALICKA Andreas
62,SWE,15,WANNE Hampus
62,SWE,16,AGGEFORS Mikael
62,SWE,18,PETTERSSON Fredric
62,SWE,19,CLAAR Felix
62,SWE,2,CARLSBOGARD Jonathan
62,SWE,22,PELLAS Lucas
62,SWE,24,GOTTFRIDSSON Jim
62,SWE,26,PERSSON Linus
62,SWE,28,EDVARDSSON Jonathan
62,SWE,33,SANDELL Lukas
62,SWE,5,DARJ Max
62,SWE,62,CHRINTZ Valter
62,SWE,66,LINDSKOG Anton
62,SWE,8,JONSSON Alfred
63,MKD,1,MITREVSKI Nikola
63,MKD,11,TALESKI Filip
63,MKD,12,TOMOVSKI Martin
63,MKD,17,MARKOSKI Nikola
63,MKD,18,KUZMANOVSKI Filip
63,MKD,19,KOSTESKI Nenad
63,MKD,25,KRSTEVSKI Goran
63,MKD,28,POPOVSKI Martin
63,MKD,29,GEORGIEVSKI Darko
63,MKD,31,MLADENOVIKJ Mihajlo
63,MKD,33,PESHEVSKI Zharko
63,MKD,5,STOILOV Stojanche
63,MKD,6,DIMITRIOSKI Dimitar
63,MKD,7,LAZAROV Kiril
63,MKD,77,SERAFIMOV Martin
63,MKD,97,MISHEVSKI Marko
63,RHF,16,PAVLENKO Dmitrii
63,RHF,17,KOTOV Aleksandr
63,RHF,23,OSTASHCHENKO Roman
63,RHF,24,KORNEV Dmitry
63,RHF,27,VASILEV Denis
63,RHF,28,KUDINOV Sergei
63,RHF,30,ERMAKOV Aleksandr
63,RHF,33,SHISHKAREV Daniil
63,RHF,44,SOROKA Igor
63,RHF,5,KISELEV Dmitrii
63,RHF,55,VALIULLIN Azat
63,RHF,76,TRETYNKO Stanislav
63,RHF,78,ANDREEV Pavel
63,RHF,87,KIREEV Viktor
63,RHF,89,ZHITNIKOV Dmitrii
63,RHF,99,KOSOROTOV Sergei Mark
64,ALG,12,BENMENNI Abdellah
64,ALG,13,CHEHBOUR Riad
64,ALG,15,SAKER Redouane
64,ALG,16,ZEMOUCHI Yahia
64,ALG,18,KAABECHE Hichem
64,ALG,2,NAIM Zohir
64,ALG,21,BOUDJENAH Oussem
64,ALG,23,ABDERAHIM Berriah
64,ALG,25,BENDJILALI Sofiane
64,ALG,26,KOURI Mokhtar
64,ALG,36,ABDELKADER Rahim
64,ALG,4,HELLAL Nouredine
64,ALG,44,HADJ SADOK Moustapha
64,ALG,6,BERKOUS Messaoud
64,ALG,7,HICHEM Daoud
64,ALG,87,AYOUB Abdi
64,NOR,11,OVERBY Petter
64,NOR,12,SAEVERAS Kristian
64,NOR,15,TONNESEN Kent Robin
64,NOR,17,JONDAL Magnus
64,NOR,19,BJORNSEN Kristian
64,NOR,23,JOHANNESSEN Goran Sogard
64,NOR,24,O`SULLIVAN Christian
64,NOR,25,TANGEN Eivind
64,NOR,27,REINKIND Harald
64,NOR,30,BERGERUD Torbjorn Sittrup
64,NOR,32,SOLSTAD Thomas
64,NOR,44,GULLIKSEN Kevin Maagero
64,NOR,5,SAGOSEN Sander
64,NOR,7,OVERJORDET Sander
64,NOR,71,BLONZ Alexandre Christoffersen
64,NOR,8,MYRHOL Bjarte
65,FRA,10,MEM Dika
65,FRA,11,TOURNAT Nicolas
65,FRA,12,GERARD Vincent
65,FRA,14,MAHE Kentin
65,FRA,16,GENTY Yann
65,FRA,19,ABALO Luc
65,FRA,21,GUIGOU Michael
65,FRA,22,KARABATIC Luka
65,FRA,23,FABREGAS Ludovic
65,FRA,25,DESCAT Hugo
65,FRA,27,DIPANDA Adrien
65,FRA,28,PORTE Valentin
65,FRA,37,ACQUEVILLO Jean Jacques
65,FRA,5,REMILI Nedim
65,FRA,7,LAGARDE Romain
65,FRA,9,RICHARDSON Melvyn
65,ISL,1,GUSTAVSSON Bjorgvin Pall
65,ISL,11,GISLASON Ymir Orn
65,ISL,13,GUDMUNDSSON Olafur Andres
65,ISL,14,MAGNUSSON Omar Ingi
65,ISL,16,HALLGRIMSSON Viktor Gisli
65,ISL,18,KRISTJANSSON Gisli Thorgeir
65,ISL,21,ARNARSSON Arnar Freyr
65,ISL,22,GUDJONSSON Sigvaldi Bjorn
65,ISL,23,GRETARSSON Oddur
65,ISL,24,MAGNUSSON Magnus Oli
65,ISL,26,KRISTJANSSON Kristjan Orn
65,ISL,29,VIDARSSON Ellidi Snaer
65,ISL,3,KRISTJANSSON Kari Kristjan
65,ISL,7,KRISTJANSSON Viggo
65,ISL,8,ELISSON Bjarki Mar
65,ISL,9,JONSSON Elvar Orn
66,POR,1,QUINTANA Alfredo
66,POR,10,MARTINS Miguel
66,POR,11,MOREIRA Belone
66,POR,14,SILVA Rui
66,POR,15,SALINA Daymaro
66,POR,16,GOMES Humberto
66,POR,22,BORGES Alexis
66,POR,23,BRANQUINHO Diogo
66,POR,24,CAVALCANTI Alexandre
66,POR,25,AREIA Antonio
66,POR,27,GOMES Andre
66,POR,4,PORTELA Pedro
66,POR,5,DUARTE Gilberto
66,POR,8,ITURRIZA Victor
66,POR,88,MAGALHAES Fabio
66,POR,9,FERRAZ Joao
66,SUI,11,SIDOROWICZ Roman
66,SUI,15,RAEMY Nicolas
66,SUI,16,PORTNER Nikola
66,SUI,17,ROTHLISBERGER Samuel
66,SUI,2,SCHMID Andy
66,SUI,22,SCHELKER Jonas
66,SUI,24,TOMINEC Nik
66,SUI,27,GERBL Maximilian
66,SUI,29,ZEHNDER Samuel
66,SUI,31,BRINGOLF Aurel
66,SUI,34,MILOSEVIC Alen
66,SUI,36,NOVAK Philip
66,SUI,4,RUBIN Lenny
66,SUI,6,TYNOWSKI Cedrie
66,SUI,8,SVAJLEN Michal
66,SUI,9,LIER Marvin
67,BRN,14,QAMBAR Qasim
67,BRN,15,ABDULREDHA Mohamed
67,BRN,18,FADHUL Ahmed
67,BRN,19,MERZA Mohamed
67,BRN,21,A.HUSAIN Mohamed
67,BRN,25,ALSHUWAIKH Qasim
67,BRN,3,EID Ali
67,BRN,50,ALMAQABI Ahmed
67,BRN,66,MAHFOODH Komail
67,BRN,7,MERZA Ali
67,BRN,77,ALSALATNA Jasim
67,BRN,88,ALFARDAN Hasan
67,BRN,89,SAAD Mahdi
67,BRN,9,ALSAMAHIJI Hasan
67,BRN,93,AHMED Mohamed
67,BRN,99,ALSAYYAD Husain
67,QAT,10,MARZO Frankis
67,QAT,12,SARIC Danijel
67,QAT,13,ABIDI Mohamed
67,QAT,19,SASSI Marwan
67,QAT,2,ALKRAD Mustafa
67,QAT,23,BERRACHED Allaedine
67,QAT,32,ALDERI Ali
67,QAT,33,ROMANE Houssem
67,QAT,37,SAMI Yassine
67,QAT,4,MABROUK Hassan
67,QAT,41,ALI Youssef
67,QAT,7,MADADI Ahmad
67,QAT,81,DHIAB Amor
67,QAT,86,HASSABALLA Mahmoud
67,QAT,9,CAPOTE Rafael
67,QAT,94,ZAKKAR Ameen
68,ARG,11,MOSCARIELLO Lucas Dario
68,ARG,15,CAROU MARCEL Gonzalo Matias
68,ARG,18,FISCHER Guillermo Jose
68,ARG,19,MARTINEZ CAMI Pedro
68,ARG,2,FERNANDEZ Federico Gaston
68,ARG,20,MARTINEZ Ramiro
68,ARG,22,MOURINO Gaston Alberto
68,ARG,3,PIZARRO Federico
68,ARG,4,SIMONET Sebastian Alejandro
68,ARG,40,MACIEL Leonel Carlos Sergio
68,ARG,5,VAINSTEIN Pablo
68,ARG,6,SIMONET Diego Esteban
68,ARG,7,PIZARRO Ignacio
68,ARG,77,BONANNO Nicolas
68,ARG,87,BAR Juan Manuel
68,ARG,9,BARONETTO Santiago
68,CRO,12,PESIC Ivan
68,CRO,13,HORVAT Zlatko
68,CRO,17,SARAC Josip
68,CRO,18,KARACIC Igor
68,CRO,26,STRLEK Manuel
68,CRO,27,CUPIC Ivan
68,CRO,28,MUSA Zeljko
68,CRO,3,MARIC Marino
68,CRO,30,MAMIC Marko
68,CRO,31,SEBETIC Luka
68,CRO,39,MANDIC David
68,CRO,45,JAGANJAC Halil
68,CRO,5,DUVNJAK Domagoj
68,CRO,51,MARTINOVIC Ivan
68,CRO,53,SIPIC Marin
68,CRO,55,SEGO Marin
69,DEN,1,JACOBSEN Niklas Landin
69,DEN,14,ZACHARIASSEN Anders
69,DEN,15,JENSEN Magnus Saugstrup
69,DEN,17,SVAN Lasse J.
69,DEN,20,MOLLER Kevin
69,DEN,21,JENSEN Henrik Mollgaard
69,DEN,22,LARSEN Mads Mensah
69,DEN,25,OLSEN Morten Toft
69,DEN,28,ANDERSSON Lasse B.
69,DEN,31,NIELSEN Nikolaj Oris
69,DEN,32,HOLM Jacob T.
69,DEN,33,GIDSEL Mathias
69,DEN,34,JENSEN Simon Hald
69,DEN,35,CHRISTENSEN Nikolaj Laeso
69,DEN,4,JACOBSEN Magnus Landin
69,DEN,7,JAKOBSEN Emil M.
69,JPN,10,SUGIOKA Naoki
69,JPN,13,KASAHARA Kenya
69,JPN,14,KITAZUME Asumi
69,JPN,18,NARITA Kohei
69,JPN,19,TOKUDA Shinnosuke
69,JPN,20,WATANABE Jin
69,JPN,22,SAKAI Motoki
69,JPN,27,TAMAKAWA Hiroyasu
69,JPN,31,YOSHINO Tatsuki
69,JPN,33,AGARIE Yuto
69,JPN,36,DEMURA Naotsugu
69,JPN,38,MIZUMACHI Kotaro
69,JPN,39,NAKAMURA Takumi
69,JPN,40,TAKANO Sota
69,JPN,41,TOKUDA Rennosuke
69,JPN,43,YOSHIDA Shuichi
70,BRA,1,SANTOS Maik
70,BRA,11,ANDRADE Cleber
70,BRA,13,MORAES Rogerio
70,BRA,16,da ROSA Rangel
70,BRA,19,CHIUFFA Fabio
70,BRA,2,TEIXEIRA Henrique
70,BRA,25,TEIXEIRA Vinicius
70,BRA,30,PATRIANOVA Arthur
70,BRA,34,LUCIANO Jose
70,BRA,35,PONCIANO Thiago
70,BRA,37,LANGARO Haniel
70,BRA,4,SILVA Joao
70,BRA,5,TORRIANI Guilherme
70,BRA,77,HACKBARTH Rudolph
70,BRA,89,ALMEIDA Cesar
70,BRA,95,RODRIGUES Gustavo
70,GER,1,BITTER Johannes
70,GER,12,HEINEVETTER Silvio
70,GER,18,FIRNHABER Sebastian
70,GER,20,WEBER Philipp
70,GER,22,MICHALZCIK Marian
70,GER,24,GROETZKI Patrick
70,GER,25,HAFNER Kai
70,GER,3,GENSHEIMER Uwe
70,GER,31,SCHILLER Marcel
70,GER,35,KUHN Julius
70,GER,38,BOHM Fabian
70,GER,4,GOLLA Johannes
70,GER,73,KASTENING Timo
70,GER,77,SCHMIDT David
70,GER,95,DRUX Paul
70,GER,96,METZNER Antonio
71,HUN,12,SZEKELY Marton
71,HUN,16,MIKLER Roland
71,HUN,17,NAGY Bence
71,HUN,2,SIPOS Adrian
71,HUN,20,ROSTA Miklos
71,HUN,22,SUNAJKO Stefan
71,HUN,23,MATHE Dominik
71,HUN,25,RODRIGUEZ ALVAREZ Pedro
71,HUN,27,BANHIDI Bence
71,HUN,30,SZITA Zoltan
71,HUN,33,ANCSIN Gabor
71,HUN,39,BODO Richard
71,HUN,47,HORNYAK Peter
71,HUN,66,LEKAI Mate
71,HUN,7,BOKA Bendeguz
71,HUN,77,HANUSZ Egon
71,POL,1,KORNECKI Mateusz
71,POL,11,MAJDZINSKI Maciej
71,POL,19,CZUWARA Jan
71,POL,20,PILITOWSKI Maciej
71,POL,23,MORYTO Arkadiusz
71,POL,26,DASZEK Michal
71,POL,28,GEBALA Maciej
71,POL,30,PRZYBYLSKI Rafal
71,POL,36,DAWYDZIK Dawid
71,POL,4,OLEJNICZAK Michal
71,POL,48,GEBALA Tomasz
71,POL,49,CHRAPKOWSKI Piotr
71,POL,6,KRAJEWSKI Przemyslaw
71,POL,7,WALCZAK Patryk
71,POL,9,SICKO Szymon
71,POL,94,MORAWSKI Adam
72,ESP,10,DUJSHEBAEV DOVICHEBAEVA Alex
72,ESP,11,SARMIENTO MELIAN Daniel
72,ESP,12,CORRALES RODAL Rodrigo
72,ESP,14,SOLE SALA Ferran
72,ESP,15,GONI LEOZ Iosu
72,ESP,17,FIGUERAS TREJO Adrian
72,ESP,21,CANELLAS REIXACH Joan
72,ESP,24,MORROS de ARGILA Viran
72,ESP,28,GOMEZ ABELLO Aleix
72,ESP,29,ARINO BENGOECHEA Aitor
72,ESP,30,GUARDIOLA VILLAPLANA Gedeon
72,ESP,5,MAQUEDA PENO Jorge
72,ESP,52,MARCHAN CRIADO Ruben
72,ESP,59,DUJSHEBAEV DOVICHEBAEVA Daniel
72,ESP,6,FERNANDEZ PEREZ Angel
72,ESP,61,HERNANDEZ FERRER Sergey
72,URU,10,SPANGENBERG TORRE Gabriel
72,URU,11,FALABRINO MEDINA Diego
72,URU,12,VIERA GRANO Andres Antonio
72,URU,13,CANCIO CASAS Maximo Esteban
72,URU,16,GONZALEZ ALLOZA Felipe Alfonso
72,URU,17,MORANDEIRA Diego
72,URU,19,BOTEJARA MERINGOLO Rodrigo Javier
72,URU,2,CHAPARRO ALMADA Gabriel
72,URU,20,RUBBO RODRIGUEZ Federico
72,URU,22,VECINO SZOLNO Sebastian Geronimo
72,URU,24,VELAZCO FERNANDEZ Alejandro Martin
72,URU,34,GOYOAGA ALONSO Geronimo
72,URU,36,ROSTAGNO RIOS Christian David
72,URU,4,LISTON GALBARINI Facundo Manuel
72,URU,74,MILLAN FLORES Guillermo
72,URU,9,FABRA GENTILE Nicolas Gonzalo
73,RHF,16,PAVLENKO Dmitrii
73,RHF,17,KOTOV Aleksandr
73,RHF,23,OSTASHCHENKO Roman
73,RHF,24,KORNEV Dmitry
73,RHF,27,VASILEV Denis
73,RHF,28,KUDINOV Sergei
73,RHF,30,ERMAKOV Aleksandr
73,RHF,33,SHISHKAREV Daniil
73,RHF,44,SOROKA Igor
